PG.UniProtIds	NCD1	NCD2	NCD3	NCD4	HFD1	HFD2	HFD3	HFD4	HFDLEA1	HFDLEA2	HFDLEA3	HFDLEA4
Q63836	6673.270996	4615.729004	2502.999268	4988.305664	3325.69043	6927.124512	3701.523926	6030.320801	1841.9646	2528.71875	2121.016113	3280.316895
Q63844	175.195282	143.0272064	195.415802	217.3303833	298.1102905	214.0910034	198.9488068	219.9033661	153.9748383	190.59935	160.94104	141.4343719
Q63850	262.2409973	182.5243988	291.743042	178.5640564	81.79319763	160.8104095	172.9691162	207.5279694	146.70784	198.2002106	174.9957733	200.3032379
Q63871	58.97991562	92.2469101	123.4205856	72.1227951	158.427597	142.3716888	72.12029266	134.0413971	0	90.54256439	129.5716553	93.14842224
Q63880	2740.989258	3015.678223	2519.165039	3325.805176	4744.716309	5906.067383	6548.953125	4869.998047	6464.141113	5181.255371	3498.027588	6029.197754
Q63886	4247.462891	4920.141602	6894.679199	4549.22168	5558.072754	5739.996582	5747.261719	5259.509277	4701.113281	4548.158203	5246.610352	5337.696289
Q63918	192.1228943	420.1023254	274.8046265	246.5680542	257.0071716	371.3536377	289.4176636	414.5930176	339.6616211	305.9168701	249.6533203	294.8899841
Q63932	124.1006775	91.55641937	118.7216187	104.487442	95.72072601	131.6882019	87.05545044	150.0335693	67.30467987	154.4727325	36.82346344	115.7433929
Q64010	614.4716187	572.4819946	444.9737549	542.4597168	599.2470093	575.4763794	600.7609253	671.0283203	595.4718018	658.0549316	502.831543	649.4497681
Q64012	269.1276855	306.6412659	400.6337585	372.7466736	302.0062866	363.4089355	454.0140991	376.3697815	400.3318176	369.1772766	319.6005554	317.4316406
Q64105	9757.22168	8440.583984	7471.322754	8870.283203	7992.687988	7836.993652	7634.328125	6587.245605	8687.301758	7524.111328	7106.434082	7891.811035
Q64133	656.4708862	637.0999756	667.0123291	641.9257202	694.9909058	696.9415283	794.6882935	663.6983032	564.5814819	583.3430786	905.5375366	535.171875
Q64152	370.8846741	275.8204041	187.1001892	317.5622864	221.994278	356.7135925	297.6273193	241.8467255	345.6020813	385.8328857	373.3946533	264.774231
Q64176	793.2930298	683.9304199	960.4558716	904.8648682	1053.425781	1114.637451	982.3583374	1085.988159	1393.536255	1168.911987	1408.629883	1034.417236
Q64191	262.6962891	428.9988098	314.1053467	225.2271729	456.5501404	336.5298157	422.2276306	332.6347046	261.9946289	336.3902588	325.9837646	245.5583496
Q64213	683.7068481	512.4611816	736.0672607	468.7433167	508.166748	547.2703247	526.5563965	695.4188232	419.8014221	496.9646606	577.3861694	590.3928833
Q64261	121.9844894	141.7873993	27.83216667	171.0101013	124.0715561	109.780983	115.4255066	129.602951	127.6385574	141.3276825	118.3624039	169.6464081
Q64285	0	587.3109741	4842.648926	0	0	0	0	0	0	0	0	0
Q64310	678.2713013	820.5124512	711.5884399	645.5	1093.241577	1081.764282	917.2072144	1276.505005	797.3102417	807.9454346	894.6080322	831.6723022
Q64324	160.8539886	179.3925476	151.7865295	148.7251129	176.7216492	154.2861481	139.0229645	193.0965729	188.9951324	212.9906769	233.9268799	145.7888947
Q64331	291.6196289	362.0166626	365.1767578	297.7276001	374.718811	406.6424866	380.0258789	373.5533752	331.3999634	327.1732178	327.3397522	333.8890991
Q64337	190.3752594	239.3499756	231.9608002	226.9885559	228.378006	201.6699371	404.4572754	105.4381027	200.006958	163.1274261	135.4992218	229.328537
Q64339	237.0290527	256.9434204	255.4493103	306.0392456	391.0101013	344.5144043	405.3592834	413.1463318	514.2090454	476.8048401	333.2467346	776.4799194
Q64373	176.3977509	258.2217712	183.5461731	337.5755005	93.33089447	88.58757019	163.0663452	115.2464828	147.3714294	108.1953506	99.70238495	129.8293762
Q64374	52259.01953	43348	36469.875	48049.27344	52585.17969	56828.05469	51587.89453	47516.44922	68981.45313	56124.16797	59766.45313	60272.16797
Q64378	211.9320221	171.9617462	194.5674744	154.4286499	111.689003	54.8440094	149.5718994	193.7550812	107.587677	337.2513428	254.183075	251.8332672
Q64433	43635.90625	40274.43359	36214.89844	40459.52734	35774.94141	30608.78906	37904.05078	29576.50391	30746.36523	38789.41797	36348.44531	35913.42969
Q64435	555.8989868	663.5302124	1147.432739	830.1589966	1339.675537	1281.099365	1284.389771	1547.006226	1241.798096	1164.797729	1280.158691	1229.460938
Q64442	40124.23438	41120.09766	41227.43359	45066	40838.875	42708.99219	44063.34375	44620.83203	48950.25781	44867.25	46664.39063	51118.72656
Q64446	36.27578735	107.5477905	27.33127403	45.3763237	55.30268097	101.641716	12.28862953	77.55428314	52.98049927	74.4364624	88.61061859	29.11657143
Q64458	6618.29248	6410.387207	9440.443359	6682.546875	9618.708984	9404.749023	12187.88086	7255.617188	9493.308594	7440.912109	9028.297852	6373.097168
Q64459	19508.56055	21928.19531	28005.5332	25511.60352	18193.10547	14987.91504	18899.9082	11142.93066	12429.12598	11763.17578	12011.09277	10523.09277
Q64462	53.21340179	140.3291473	149.9514313	116.283577	302.8717651	142.5505981	171.1708832	116.326149	248.793335	219.9459381	150.6941986	241.580368
Q64464	3192.668701	3620.873779	3992.671631	3351.777344	3266.633057	3070.392334	3348.339844	3859.091064	4009.871826	4382.477051	4569.60498	4546.359863
Q64471	3180.70459	3179.868164	2745.58252	3215.740479	2876.214111	2739.513672	3101.9646	2840.23584	2925.173096	3164.501465	3329.588867	3432.658691
Q64487	140.8766937	107.6201859	182.0961609	123.3526154	95.8622818	135.158905	125.198204	107.2436905	196.4303894	103.1801453	117.4873886	158.5430756
Q64505	404.7660217	320.6271667	350.9944153	422.9262695	101.7916031	150.3032074	167.0172119	97.64058685	190.9144897	69.36566162	181.3712616	164.6617584
Q64511	519.496521	670.0067749	615.0320435	575.6108398	491.1057129	615.2827759	503.3111267	657.2401123	697.357605	616.0482178	638.3522949	774.5018921
Q64512	168.4101715	117.9705505	87.91436768	165.8383331	274.1414185	109.0035172	379.6246948	189.2388916	168.9212646	211.5742493	133.8014069	225.160141
Q64514	678.5948486	633.4445801	663.2225342	559.2658081	484.7651367	479.0367737	470.0296326	564.3453369	610.1801147	569.0408936	447.3387146	590.3253174
Q64516	2144.432861	2176.753418	2244.547363	2069.611084	3105.404785	2775.571045	2732.851807	2835.828613	2763.20166	3004.156006	2770.101563	2683.23584
Q64518	94.07898712	184.2008209	123.068306	107.5198746	0	0	0	187.5805664	214.3391266	0	0	99.95574188
Q64520	93.38744354	151.7439117	138.3733673	124.7601624	159.220993	140.1387177	110.8568649	63.78575897	157.5461731	157.1607513	84.08693695	83.09528351
Q64521	1330.655518	1088.991699	1292.224365	1196.80957	1878.686768	2472.61084	2043.093384	2124.389404	2327.069092	2104.602295	2157.534912	2340.821533
Q64523;Q6GSS7	3465.001709	6907.983887	7350.785645	6239.910156	4869.624512	4870.683594	6565.945801	8121.722168	6077.228516	6247.03125	8983.241211	6148.646484
Q64669	94.74515533	219.5587311	239.5221863	385.8928223	262.2391052	202.5460663	278.6574402	230.0940857	166.7421112	118.6393509	144.3509064	169.5389099
Q64674	1479.267212	1141.133789	1238.539063	1417.465942	1101.380859	1088.150879	1230.215332	893.8417358	1282.375488	916.2846069	924.5938721	1007.32489
Q64726	896.3861084	931.0314941	905.2450562	878.9857178	1327.180054	1309.228882	1282.76416	1605.685791	1000.982605	1047.517822	1101.411377	1194.512329
Q64727	1730.772217	2000.718384	1542.981079	1812.093262	1531.117676	1571.971924	1704.273438	1664.051025	1835.496948	1802.063721	1526.669067	1745.682495
Q64735	121.6119537	198.4861603	124.2105255	126.1379318	97.27292633	187.8351135	168.650589	229.630722	135.3520508	130.8451843	215.9284821	172.9490967
Q64737	455.3078613	454.6227417	409.2129211	411.2861633	449.3164063	501.41745	487.27771	463.413147	430.1711121	418.7563782	466.2091675	456.8467712
Q64FW2	1663.18103	1439.054321	2680.967529	1927.20459	3777.641846	3371.781494	4796.178711	3960.812012	2582.541504	1198.445313	1382.99646	1734.484741
Q66GT5	188.3027802	105.0576782	244.6204071	154.6442108	243.2545776	239.3297119	237.6002197	195.139267	137.4917755	115.6715698	155.3527985	102.4942551
Q66JZ4	111.2298889	53.10335541	43.05903244	0	26.85448837	51.71911621	52.07909012	45.20664215	52.95126724	54.50323486	45.05482101	7.747093201
Q68FD5	3304.539063	4770.629883	5434.399414	4137.277344	4967.729004	4867.631836	4723.969238	5021.581055	5054.972656	4507.779297	4900.527344	5365.986328
Q68FF9	200.5402832	229.5626373	207.8438873	84.67032623	136.0462189	116.4602661	44.44425201	258.6144714	191.5894775	132.9471741	98.6060257	403.6848755
Q68FH0	138.0307159	93.17343903	79.99263	27.5685482	147.7474213	67.15918732	65.76100922	123.3588257	102.79422	90.89666748	90.82846069	71.59701538
Q68FH4	218.7763824	193.4608612	183.7344208	177.9698029	208.9815521	254.2537689	98.88519287	182.2990875	281.9232483	133.7714386	283.4207153	184.326828
Q68FL6	583.1710815	505.4537659	538.5424805	561.8458252	563.164917	556.4926147	480.3751831	532.2537842	682.1972046	612.6751099	414.3928223	465.6173096
Q69ZR2	112.3460846	89.71642303	75.10905457	99.51766968	111.1637573	126.0957108	133.5224304	157.7968903	136.8909302	102.3683701	122.7849808	167.3031158
Q69ZS7	298.5950928	117.3984833	199.6324921	97.26628876	190.2774353	249.4674377	125.9807663	175.5998383	222.1052399	181.3302765	170.6165009	129.7459717
Q69ZX8	257.3824463	121.8636475	99.38141632	187.9959717	104.0444336	253.2952728	176.9107513	115.2848434	127.4128189	172.3323822	166.2698059	173.8878784
Q69ZZ9	108.0072479	150.529953	0	133.088562	0	127.6107559	136.7229004	0	84.29069519	89.92124939	55.52251053	138.4994659
Q6A026	133.9922791	92.59626007	126.8844376	122.730896	105.1536407	191.3016968	124.5351868	99.44885254	154.0717926	146.4060516	69.41919708	110.661644
Q6A028	49.46588135	38.56137466	34.21281052	54.44514847	43.08723068	70.38932037	43.93999481	40.7891922	127.7599487	120.1796417	24.67323875	49.01348877
Q6A068	89.94127655	170.3717651	132.6332245	129.9891815	180.4332886	155.1688995	170.4459534	118.3194275	142.3453369	190.8070221	136.7563629	166.0368195
Q6A0A2	127.5473328	110.7846527	261.1784363	146.6496429	190.8507996	72.21569824	107.4476929	179.5600586	182.5778046	138.2106934	56.19639206	147.6664276
Q6A0A9	455.6604614	439.3632507	579.1266479	461.3019104	458.3513794	408.2584229	382.8990479	495.6718445	491.9916687	466.3369141	453.7471313	436.2782288
Q6A4J8	142.5693512	89.76208496	220.7595367	75.87263489	163.0628204	214.2377167	134.9427948	192.1559601	145.6988831	148.5437164	165.7896271	109.0216904
Q6AW69	194.1065674	93.80592346	204.1620178	96.02653503	130.1852875	180.0210419	214.6322479	197.8075562	139.2689514	82.12343597	103.6818542	104.9742737
Q6DFW4	280.2093811	214.3687744	206.5368195	262.4602051	251.1447601	199.0487518	254.9057465	301.2954712	237.3145905	208.5054932	208.3034515	247.2993164
Q6DFZ1	113.6769333	167.2906952	105.3117599	101.184906	142.6505127	145.7913818	128.8892822	154.8219299	74.33055115	70.6096344	135.199173	160.2616272
Q6DG52	47.33125687	54.45156479	0	152.7272034	192.3919373	90.44940186	115.1777496	0	79.84611511	97.43401337	90.17408752	115.64048
Q6DIC0	100.2469788	39.28123093	57.2172699	58.83391571	129.6326752	127.2983856	76.7157135	182.317688	109.8742371	165.7249603	244.1851044	161.8123016
Q6DVA0	56.50920486	55.77593994	39.50607681	38.96563721	28.71222115	49.9134903	48.93562698	33.04183578	36.68930817	92.3502121	60.18881989	39.70869827
Q6DYE8	146.8694305	227.5461731	223.8627472	209.8302765	176.4287109	190.2481995	184.4857025	148.0292816	174.4354553	140.4730225	202.8360748	76.53621674
Q6GQS1	233.6997223	241.0205078	193.3138428	146.5650177	173.1412048	187.3798828	193.1807404	137.961853	225.3845673	201.225296	301.9353638	318.4513855
Q6GQT9	793.7051392	900.6416016	1013.614624	835.3522949	898.3863525	821.357666	861.7900391	901.3720703	814.612793	788.6033325	813.1483765	822.3423462
Q6GV12	0	24.68286514	30.93489838	43.0147438	53.52111816	95.06672668	42.38217926	68.92153931	54.27356339	27.72027206	34.94340134	93.37188721
Q6IRU2	647.1829224	731.7445679	715.053833	840.4287109	745.5918579	756.802124	674.4002686	764.1679077	623.8087769	795.3261719	572.6364136	644.0621338
Q6IRU5	1015.04071	1014.573853	991.2199707	1531.328125	940.5803833	1249.558594	1747.281616	1576.565796	1486.203125	743.7469482	684.1312256	1466.92688
Q6JPI3	62.7928772	129.2865601	71.58815765	31.68793106	0	74.62368774	326.4682617	207.0904999	267.6202698	84.3325119	99.26593781	27.33898926
Q6KAR6	46.52407455	89.36721039	108.9755325	65.81178284	92.63626099	23.00792503	78.74716187	123.0474548	36.71729279	133.463501	110.0502853	85.03121948
Q6NSR8	544.2841187	571.9358521	602.7675781	500.2518921	681.9884033	692.8085327	656.8444824	681.4163818	575.1300659	574.7218628	630.1141968	625.1029663
Q6NT99	198.1334076	184.7717285	144.4633636	332.3681641	313.3103027	216.0892487	289.7324829	248.2856598	206.8674164	223.8094025	183.9334412	195.9346466
Q6NTA4;Q80X95	114.5769958	68.94557953	137.9135742	109.4978256	71.36730194	85.71507263	105.3372345	76.62498474	151.0625	88.41785431	83.81360626	39.31015396
Q6NV83	72.42378235	82.80508423	44.62625122	62.22375107	46.75693512	36.17223358	84.08751678	38.47828674	37.10108185	57.83958435	74.81177521	59.70381546
Q6NVF9	153.0861511	241.0391388	264.4717712	187.065155	152.2902527	188.0193787	162.8254547	152.9668579	165.8539124	168.0954895	151.3656921	165.5503082
Q6NZA9;Q8VI33	145.8099518	824.3822632	550.2522583	1018.347046	133.2466888	150.5505829	65.59357452	146.0764008	150.3065491	120.3069839	84.25408936	58.72889709
Q6NZB0	109.0896378	144.7318573	79.27562714	141.6653595	107.0668488	96.45629883	121.3134995	195.7225647	108.9645538	164.0657654	86.56771088	147.1261597
Q6NZC7	298.7752991	314.9442444	388.3174133	278.8839417	304.4777527	256.0978699	347.1255493	400.8729553	239.1452789	355.2483521	355.905304	248.1347504
Q6NZJ6	894.7734985	959.8259888	976.9547729	972.2341919	912.1456909	938.2944336	955.140625	981.0645752	884.982666	971.2741699	1007.283569	765.725647
Q6NZR5	342.3563843	289.8628845	293.9213867	313.4178467	298.6342163	292.5079651	261.3854065	404.8605652	406.4501038	192.7376404	242.3562012	388.6197815
Q6P069	750.1470337	630.5304565	804.7486572	702.8759155	504.6894531	612.5598755	614.4790649	685.4411621	671.9379883	677.6786499	689.6712646	777.5600586
Q6P1B1	478.9628601	448.920166	429.8899536	443.9211121	359.899292	369.6199036	432.5700684	387.0513916	443.3022766	414.4750671	414.5238647	413.6828308
Q6P1F6	134.6291656	152.1731567	262.1610413	171.2492981	186.6220398	162.8914642	223.9581757	196.833725	165.9707794	144.6949768	139.7519226	193.3913269
Q6P2B1	208.9503937	144.6493683	227.8292084	96.20935822	126.0465851	144.0554657	90.37202454	83.21743011	109.8618774	212.9451752	59.48118973	501.691925
Q6P3A8	249.1627045	414.2073059	339.3911133	508.1477051	277.0344543	293.5857544	354.7957153	408.7783813	504.4104004	410.6663818	510.8253174	344.9648438
Q6P3D0	237.4081573	303.6733704	246.6919098	212.8727722	148.9322968	222.4806671	245.5583038	204.2867584	242.1122894	241.4473724	230.6092072	276.8277893
Q6P4T2	402.6350098	349.1429138	423.4154663	341.2640381	340.6435547	304.5274353	391.1831055	518.6943359	396.5126343	354.6361694	440.9465027	421.6246643
Q6P542	748.1950684	681.2549438	830.3218994	736.5301514	669.4476318	703.2150879	821.4232788	861.9025269	803.5765991	798.1019287	633.4133301	722.5125732
Q6P5E4	799.4905396	814.5022583	820.7424316	693.9084473	1078.406738	909.9449463	1267.274658	1135.890381	974.7660522	837.0865479	924.7442017	984.3429565
Q6P5F9	111.8690033	66.44558716	111.3615952	83.16591644	102.0244217	115.6261215	81.73581696	95.13694	82.88307953	114.0399857	115.2882233	116.6410217
Q6P6J9	260.6186523	206.6546021	359.4885254	162.6248779	294.855072	352.9060974	333.5012207	407.6526184	230.0350342	298.8649902	327.9877014	319.3242493
Q6P6L0	267.3497314	78.64706421	194.6297913	180.7682953	153.8609314	233.5086212	378.2447815	204.0725555	95.17794037	103.0746689	189.8312073	111.7640076
Q6P6M7	135.7227631	190.3003235	263.4968567	106.6426086	255.6295166	210.4208221	223.2392731	205.0367584	273.3469543	239.4921722	211.819458	297.6834717
Q6P8J2	79.53302002	38.56060028	58.00260544	8.044913292	15.3012476	60.88003159	23.05879593	62.77838135	53.61050034	99.98026276	21.63158798	50.62855911
Q6P8J7	0	171.2444458	48.98003006	0	37.42093277	0	0	0	0	94.10774231	0	0
Q6P8M1	78.84851837	51.15403748	179.9033508	60.57930374	99.01085663	96.33882141	83.11306763	89.06227875	76.03065491	60.82799911	36.02524567	61.19059753
Q6P8U6	36.36447525	56.45754242	388.9788818	0	0	87.4381485	4.393763542	0	0	59.9940567	0	167.1541901
Q6P8X1	311.8443909	326.4984741	397.3572388	298.243103	275.0487671	391.3353882	261.2796326	426.465332	318.0869141	337.8349304	255.8513794	339.1151123
Q6P9L6	286.5722046	501.7332764	384.9310608	650.1098022	339.9078674	410.0461731	239.5045319	927.6390381	482.0306396	425.9735413	602.0802612	419.434906
Q6P9Q6	186.9863434	199.8057404	163.2003632	170.0587463	129.7089996	137.50354	161.245575	126.7981415	144.809433	122.0458527	138.5701447	108.5895233
Q6P9R2	232.7971649	261.2568665	336.6799927	156.4766541	248.8237915	279.35849	283.629303	298.8719788	252.5142212	294.9420166	293.8968506	280.94104
Q6PA06	371.9993896	307.9879761	439.4214783	360.2698059	383.5266724	424.8433838	434.4004822	579.4832764	399.17453	421.2056274	272.5666504	358.3208008
Q6PAJ1	104.1454773	245.1386108	172.9263763	115.3888702	0	247.3058319	88.23496246	142.4078522	159.5093536	120.1089172	105.3575287	136.4777985
Q6PAM1	88.91209412	72.79132843	25.47290039	111.0070419	108.8951569	58.92570877	71.33158875	79.62384033	121.5701599	64.57002258	102.5267029	87.72834015
Q6PAR5	230.7085724	280.725769	302.6897888	455.2132568	256.2322388	272.9349976	297.0577087	201.2156982	420.1866455	247.6244965	184.5039368	353.9044495
Q6PAV2	126.7732162	162.7982635	79.8285141	105.2186432	90.12002563	83.21443176	128.2419739	141.7841797	98.86303711	172.9439697	79.25344086	125.7336578
Q6PB44	60.92155838	72.52397919	68.29405975	92.58866882	107.1943436	112.9681702	66.66208649	81.43063354	79.45700073	92.68356323	62.98799896	93.79381561
Q6PB66	1930.303467	1645.600342	1786.434814	1677.552124	1702.945923	1673.919434	1477.47644	1626.983887	1686.386719	1776.609741	1625.240601	1640.269165
Q6PB93	0	23.48773575	0	34.44204712	7.101662159	57.09311295	52.73195648	0	0	21.94566917	0	11.05965042
